year;Y;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R12;R13;R14;R15;R16;R17;R18;R19;R20;R21;R22;R23
2017;1;2,993418612;3,646269289;1,771149684;0,336008332;0,647122087;0,751435619;0,265165033;0,409760444;0,564605019;4,446606757;97,39435424;1;0,026056458;38,3782023;0,026056458;0,073839865;0,146817522;1,324350923;0,351171557;13,47733304;0,003511716;0,009951645;0,007477352
2016;1;2,89899079;3,314694485;2,15239701;0,586324337;0,668292046;0,621896709;0,216817375;0,324435068;0,464598304;1,834143774;97,69529257;1;0,023047074;43,38945523;0,023047074;0,066105863;0,114312314;1,465187207;0,317678045;13,78387731;0,00317678;0,009111951;0,006807235
2015;1;2,853466784;3,424631448;2,077965722;0,769341664;0,636787678;0,597348246;0,216964243;0,340716773;0,481239892;1,516659542;98,77260583;1;0,012273942;81,47341955;0,012273942;0,033792746;0,066009014;4,059431467;0,880751475;71,75783447;0,008807515;0,024248943;0,019535604
2014;1;3,647611702;4,154236987;2,518152482;0,543502407;0,706939416;0,727353969;0,213158779;0,301523404;0,39711654;2,30468101;98,87662782;1;0,011233722;89,01769345;0,011233722;0,038332421;0,066013496;8,852942544;1,887082424;167,9837247;0,018870824;0,064392229;0,035156499
2013;1;3,379162668;4,036214317;1,655748092;0,374231091;0,756664454;1,412738304;0,343769446;0,454322182;0,603956607;4,90002499;99,02985526;1;0,009701447;103,0774026;0,009701447;0,039868599;0,05174965;37,53488784;12,90334761;1330,043557;0,129033476;0,530269738;0,226694435
2012;1;3,679352969;3,85861518;1,933931241;1,51145202;0,732176586;1,0472503;0,28047815;0,38307446;0,517081465;0,977958219;98,50406346;1;0,014959365;66,84775562;0,014959365;0,055855331;0,078836766;12,76886806;3,581388495;239,4077829;0,035813885;0,133722009;0,06602545
2011;1;4,066886485;4,416789517;1,546931707;1,302191117;0,719547184;1,283038987;0,359831898;0,500081031;0,646440949;1,696181635;96,02381645;1;0,039761836;25,14974438;0,039761836;0,141777273;0,244069691;36,95525972;13,29768123;334,4332838;0,132976812;0,47415039;0,238893931
2018;0;4,422712551;6,906559171;0,662126654;0,580334868;0,973548049;47,53696313;1,257445416;1,291611048;1,51028507;15,37144951;14,0959923;1;0,859040077;1,164090043;0,859040077;32,47549035;6,094214998;-2,807600729;-3,530404666;-4,109708919;-0,035304047;-1,334648123;-0,042402775
2017;1;3,653444242;5,56468578;0,567651457;0,720340449;0,972063223;50,28132201;1,404698104;1,445068666;1,761644381;11,1632674;17,46842968;1;0,825315703;1,211657546;0,825315703;29,54226571;4,72461302;0,508905557;0,714858671;0,866163903;0,007148587;0,255884442;0,008965106
2016;1;7,959477432;10,61858663;0,521164913;1,751507761;0,968970297;54,27529862;1,6841464;1,738078459;1,918778444;10,53717094;9,125228532;1;0,908747715;1,100415422;0,908747715;29,28638127;9,958629656;1,112368458;1,873391334;2,061508716;0,018733913;0,603741302;0,021343886
2015;1;6,735475792;9,772892012;0,437176099;1,702274721;0,968591105;63,32148542;1,988857877;2,053351375;2,287407758;11,78845048;9,910997727;1;0,900890023;1,110013403;0,900890023;28,68263996;9,089801527;3,099244813;6,163957461;6,842075398;0,061639575;1,962487853;0,070892366
2014;1;6,250692878;9,069492399;0,45447109;1,579754245;0,968591105;60,3732833;1,896258107;1,957748834;2,200359985;11,23958883;10,67966169;0,946047065;0,887112787;1,12725238;0,839250448;26,72015211;7,858399195;2,852270656;5,408641356;6,444609434;0,057170954;1,722009444;0,062760222
2013;1;4,550164771;6,590846034;0,546756442;0,98984373;0,96679986;45,17926107;1,499957785;1,551466697;1,828967935;10,33039642;14,66882787;0,976630111;0,849801601;1,176745253;0,829941832;24,99814267;5,657860597;2,876200834;4,314179834;5,198171325;0,044174143;1,299446284;0,052604791
2012;1;6,847593517;10,28601174;0,526260959;1,139542036;0,96600541;48,74732802;1,657145411;1,715461832;1,900197958;15,48451921;9,391447671;0,899541935;0,895597445;1,116573083;0,805627458;23,69869638;8,578309612;2,932657233;4,859839477;6,032365738;0,054025713;1,429592041;0,055726293
2011;1;2,6321746;3,616804543;0,442290118;0,776581566;0,962209;41,65048232;1,574013394;1,635833166;2,260959399;7,618631554;26,60384293;1,10761016;0,759808605;1,316120919;0,841571731;22,26910434;3,163346489;5,515136964;8,680899452;10,31510343;0,078375044;2,297081146;0,124695008
2018;0;1,210105546;1,247022465;0,203544382;0,314619117;0,698932602;2,259303753;0,680202702;0,973202136;4,91293343;3,857378206;86,49808324;0,876302857;0,012920219;77,39807168;0,011322024;0,037606279;0,020200544;-10,58632339;-7,200845766;-636,0033776;-0,082173026;-0,239177202;-0,520099021
2017;0;1,06920459;1,06920459;0,057773512;0,155340785;0,695990564;2,564847856;0,779737949;1,120328334;17,30897028;7,711176388;65,09423647;1;0,349057635;2,864856398;0,349057635;1,148180268;0,536234319;-10,58632339;-8,254558087;-23,64812355;-0,082545581;-0,271523088;-1,832383568
2016;0;1,252808007;1,252808007;0,163165636;0,200550502;0,766427148;4,058131524;0,947869359;1,236737714;6,128741455;7,72570947;98,30390525;1;0,016960947;58,95897042;0,016960947;0,072615234;0,027724502;-1,507596984;-1,429004987;-84,25266274;-0,01429005;-0,061180268;-0,092396721
2015;1;1,797885826;1,803610312;0,417483113;0,178531963;0,857313993;6,412426568;0,914963544;1,067244384;2,395306466;10,78178352;94,04313195;1;0,05956868;16,78734516;0,05956868;0,417480884;0,125320113;17,83115886;16,31486031;273,8831913;0,163148603;1,143409968;0,427110901
2014;1;1,606122268;1,606122268;0,430518237;0,362875849;0,794059318;3,379876987;0,696054154;0,876577023;2,322781972;3,879811453;83,08190379;1,000000001;0,169180963;5,910830524;0,169180963;0,821503386;0,34219775;4,964409308;3,455497719;20,42486137;0,034554977;0,167790928;0,115312404
2013;1;1,666686932;1,666686932;0,457302583;0,037769142;0,777011424;3,047958485;0,679659923;0,874710336;2,186735956;38,5994546;75,60577703;1;0,24394223;4,099331228;0,24394223;1,093967385;0,523255275;8,739289556;5,939744869;24,34898163;0,059397449;0,266369918;0,191105187
2012;1;1,577855224;1,577855224;0,395834478;0,106511916;0,788640121;3,45218919;0,729654289;0,925205641;2,526308481;13,70588957;78,91838884;1;0,210816112;4,743470469;0,210816112;0,997427293;0,421785925;9,474695682;6,913252338;32,79280831;0,069132523;0,32708442;0,239360041
2011;1;1,517725377;1,517725377;0,241151836;0,131826298;0,75473296;4,352810997;1,06760107;1,41454147;4,146765027;16,28571473;78,28459335;1;0,217154066;4,605025438;0,217154066;0,885378101;0,436684569;0,99806465;1,065534889;4,906815267;0,010655349;0,043443868;0,041387396
2018;0;0,882588594;1,083667998;0,133444767;0,048861451;0,880071236;4,245765957;0,509189464;0,578577555;7,493737074;12,83191495;24,60003486;1;0,753999651;1,32626056;0,753999651;6,287062632;0,928430858;-72,71434868;-37,02538022;-49,10530151;-0,370253802;-3,087281062;-5,449022105
2017;0;1,150272712;1,321071314;0,381295466;0,025327052;0,896559062;5,52459005;0,571468776;0,637402264;2,622638057;33,24721125;55,71025779;1;0,442897422;2,257859157;0,442897422;4,281645461;0,65260517;-8,573403578;-4,899432449;-11,06222842;-0,048994324;-0,473645401;-0,224849345
2016;1;1,208095578;1,316009335;0,42412203;0,028353595;0,88059744;4,175551957;0,498571592;0,566174246;2,357811971;26,27852322;60,70364676;1;0,392963532;2,544765399;0,392963532;3,291081308;0,58726457;41,21152699;20,54689661;52,28703155;0,205468966;1,720808722;0,971690317
2015;0;1,180694832;1,287053176;0,218492762;0,027606433;0,80502602;4,214655393;0,821748136;1,020772144;4,576810639;47,58992338;29,14719017;1;0,708528098;1,411376631;0,708528098;3,633962328;1,132774987;-7,177247876;-5,897890066;-8,324144208;-0,058978901;-0,302496265;-0,328489044
2014;0;0,725163548;0,786628272;-0,34856963;0,113937284;0,789694259;2,922036459;0,614521042;0,778175902;-2,868867259;5,372562365;78,43284133;1;0,215671587;4,636679385;0,215671587;1,0255145;0,214834242;-126,5287462;-77,75457696;-360,5230441;-0,77754577;-3,697216094;3,629941773
2013;0;2,47803775;2,567296974;3,375516373;0,203720428;0,86252342;1,134689778;0,15599327;0,180856852;0,29625097;2,279168826;62,65951335;1;0,373404866;2,678058295;0,373404866;2,71613438;1,11143786;-51,72786435;-8,069198734;-21,6097846;-0,080691987;-0,586950789;-0,1532443
2012;0;1,592653625;1,669601439;1,089602007;0,051446657;0,823397736;1,716125618;0,30307167;0,368074451;0,917766298;11,94514221;63,71212189;1;0,362878781;2,755741179;0,362878781;2,05477989;0,735808357;-76,05562807;-23,0503062;-63,52067799;-0,230503062;-1,305210117;-0,698012922
2011;0;1,163545796;1,256383099;0,206902144;0,011184548;0,784443367;3,589240178;0,773684527;0,986284746;4,833202692;110,79138;63,03990567;1;0,369600943;2,7056208;0,369600943;1,714634982;0,591961636;-13,6560975;-10,56551134;-28,58626725;-0,105655113;-0,490150138;-0,660026872
2018;0;0,377825549;0,433047122;-21,62339199;0,001487761;0,625811634;0,101260796;0,037890612;0,060546353;-0,046246213;17,62341542;99,74183793;1;0,002581621;387,3535698;0,002581621;0,006899254;0,001786422;-744,430451;-28,20692531;-10926,05321;-0,282069253;-0,753816203;0,344270895
2017;0;0,416840992;0,499189992;-24,7004067;0,001894314;0,5490885;0,049459994;0,02230208;0,040616549;-0,040485163;10,70327855;97,07358835;1;0,029264117;34,17154242;0,029264117;0,064899912;0,026604735;-81,16201183;-1,810081701;-61,85328363;-0,018100817;-0,040142727;0,032858573
2016;0;0,443737503;0,527181502;-10,28071584;0,004086636;0,522466835;0,095447845;0,045579512;0,087239053;-0,097269491;11,25395306;88,96069612;1;0,110393039;9,058542196;0,110393039;0,231173554;0,11138921;-291,1347804;-13,26978112;-120,2048722;-0,132697811;-0,277881875;0,28318532
2015;0;0,734098515;0,818050471;-1,117298741;0,000913255;0,861985495;1,243302343;0,171593758;0,199068034;-0,895015776;178,3157578;98,86562332;1;0,011343767;88,15413946;0,011343767;0,082192569;0,01076558;-94,12693625;-16,15159472;-1423,829933;-0,161515947;-1,170282404;0,842450929
2014;1;0,812326079;0,95578185;-0,189928503;0,009874971;0,865170073;1,563028285;0,210742989;0,24358562;-5,265139166;23,57624351;98,89233166;1;0,011076683;90,27973158;0,011076683;0,082153003;0,012236777;0,210175551;0,044293024;3,998762302;0,00044293;0,003285103;-0,011066035
2013;1;0,851837737;0,992876377;-0,015375075;0,030634565;0,875193982;3,272331295;0,408406637;0,466646989;-65,04033138;15,12418306;98,58894362;1;0,014110564;70,86889057;0,014110564;0,113059963;0,016007932;1,325516924;0,541349909;38,36486747;0,005413499;0,043375305;-0,8621206
2012;1;0,886724979;1,055363166;0,161168386;0,008981109;0,927016786;4,13431668;0,301735719;0,325491106;6,204690798;38,24820756;98,60143553;1;0,013985645;71,50188769;0,013985645;0,191628238;0,015921971;0,727908195;0,219635903;15,70438165;0,002196359;0,03009403;0,045164453
2011;1;1,064766835;1,067750513;0,115936479;0,136946644;0,922742534;6,536763469;0,50501378;0,547296523;8,625412866;4,267181188;98,220251;1;0,01779749;56,18769834;0,01779749;0,230365956;0,020594346;0,776640097;0,392213951;22,03759918;0,00392214;0,050767126;0,066988415
2018;0;0,37889989;0,411829405;-0,249881397;0,002223624;0,314334741;2,620186896;1,796571125;5,715471085;-4,001898551;1058,541628;76,32644437;1;0,236735556;4,224122543;0,236735556;0,345264039;0,310161908;-8,646015419;-15,53318165;-65,61406279;-0,155331817;-0,226541763;0,346004766
2017;0;0,452899145;0,516032485;-0,31031262;0,002577616;0,318053786;1,409581459;0,961258739;3,022315033;-3,222556655;605,0600812;61,63445043;1;0,383655496;2,606505084;0,383655496;0,562589084;0,622469241;-7,231978336;-6,951802376;-18,11990824;-0,069518024;-0,101940626;0,233054599
2016;0;0,341025615;0,442824372;-0,214088406;0,020399064;0,527867708;6,570960172;3,10236249;5,877159079;-4,67096756;127,5817984;119,2047548;1;-0,192047548;-5,207043825;-0,192047548;-0,40676639;-0,161107288;-2,742069521;-8,506893626;44,29576793;-0,085068936;-0,180180296;0,128081178
2015;0;0,144677056;0,302089486;-1,528161829;0;0,343954114;0,792612788;0,519990359;1,51180154;-0,654380957;#DIV/0!;113,8583531;1;-0,138583531;-7,215864613;-0,138583531;-0,211240607;-0,121715735;-69,7557937;-36,27234019;261,736296;-0,362723402;-0,552893341;0,45646863
2014;1;0,175856588;0,324977633;-0,185614368;0,002792945;0,271693559;4,174632907;3,040412036;11,190593;-5,387513965;1302,099699;83,60377174;1;0,163962283;6,098963639;0,163962283;0,225128151;0,196118284;1,660398903;5,04829681;30,78937869;0,050482968;0,069315559;-0,089454223
2013;0;0,376376686;0,562356247;-0,150952755;0,000228083;0,509160777;5,347906998;2,624962514;5,155468824;-6,624589246;12711,20464;90,54061016;1;0,094593898;10,57150638;0,094593898;0,192718703;0,104476763;-0,011274377;-0,029594816;-0,312861791;-0,000295948;-0,000602943;0,000746881
2012;0;0,301936925;0,467353595;-0,413148557;0,000603196;0,442899597;2,193102774;1,22177844;2,758590091;-2,42043687;2137,343861;94,76755961;1,046685674;0,094593898;10,57150638;0,099010078;0,177723939;0,104476763;-1,0309469;-1,259588695;-12,72182304;-0,012034068;-0,022609725;0,024953419
2011;0;0,167344806;0,30468476;-1,084610527;0,001532739;0,32866766;1,0300934;0,691535013;2,104055549;-0,921989945;418,2535762;103,9839414;1,076298229;0,033874269;29,52093258;0,036458815;0,054308147;0,033798413;-34,42770351;-23,8079624;-653,0097644;-0,221202282;-0,354637502;0,317419965
2018;1;1,634822523;3,11992443;0,568434119;0,60515284;0,746123754;3,668181734;0,89188125;1,195352976;1,759218819;6,162758732;23,91480214;1;0,760851979;1,314316093;0,760851979;3,12927683;3,181510657;16,39557388;14,62290493;19,21911927;0,146229049;0,601419446;0,288434021
2017;1;0,899378469;2,535105261;0,541047035;0,068765144;0,723798771;2,932914321;0,810074541;1,119198558;1,848268145;41,26052807;28,55103422;1;0,714489658;1,399600385;0,714489658;2,586844598;2,502500092;22,1302715;17,92716952;25,09087335;0,179271695;0,649061902;0,409026759
2016;1;1,178380269;2,222291844;0,410403216;0,084439945;0,580015658;1,850843442;0,777325266;1,340179795;2,436628079;35,27087357;26,09988689;1;0,739001131;1,353177902;0,739001131;1,759592101;2,831434229;15,32563652;11,91300448;16,1204144;0,119130045;0,283653538;0,373428763
2015;1;0,822812363;1,758188486;0,397933279;0,048250543;0,510389387;1,129671843;0,553099324;1,083681084;2,512984093;39,48796214;29,02927592;1;0,709707241;1,4090317;0,709707241;1,449534021;2,444798288;7,139811844;3,949025104;5,564301556;0,039490251;0,080656444;0,179422336
2014;1;0,736109283;1,539632261;28,62374921;0,050424185;0,487862818;0,011664491;0,00597382;0,012244876;0,034936024;0,373880225;31,68697036;1;0,683130296;1,463849584;0,683130296;1,333881471;2,15587129;4252,680985;25,4047491;37,1887314;0,254047491;0,496053597;1,485717665
2013;1;0,564621852;1,470525225;0,297474943;0,047900033;0,40179563;0,722463099;0,432180583;1,075622908;3,361627677;33,02149358;27,32327354;1;0,726767265;1,375956305;0,726767265;1,214914669;2,659883573;12,0145557;5,192457693;7,144594901;0,051924577;0,086800731;0,40388463
2012;1;0,312338047;1,120030203;0,12407255;0,018802126;0,436713041;0,669655689;0,377208316;0,863744109;8,059800484;51,45266571;38,99118431;1;0,610088157;1,639107379;0,610088157;1,08308589;1,564682293;14,45654913;5,453130558;8,938266538;0,054531306;0,096809104;1,165169017
2011;1;0,270250913;0,925593696;-0,081809232;0,025156567;0,469298095;0,868930766;0,461143212;0,982623235;-12,22355928;36,15397413;99,98572252;1;0,000142775;7004,039492;0,000142775;0,00026903;0,000281594;7,061453483;3,256341343;22807,54337;0,032563413;0,061359142;-0,863160953
2018;1;0,638662083;1,503840953;0,578358651;0,114547555;0,356062109;0,320314132;0,206262407;0,579287718;1,729030936;7,605195884;95,4324764;1;0,045675236;21,89370187;0,045675236;0,07093112;0,19291098;4,777030781;0,985321865;21,57234316;0,009853219;0,015301505;0,08259634
2017;1;0,710379548;1,76695579;1,034477098;0,129058887;0,391920416;0,270433962;0,164445371;0,419588683;0,966671956;5,744623032;93,51363659;1;0,064863634;15,41695919;0,064863634;0,106669646;0,292434814;4,877978492;0,802160984;12,36688316;0,00802161;0,013191711;0,04715405
2016;1;0,806160658;1,757082644;1,097423824;0,198555274;0,396487687;0,257940945;0,155670536;0,392623886;0,911224978;3,474461291;90,9204343;1;0,090795657;11,01374265;0,090795657;0,150445409;0,402371822;4,576096611;0,712363414;7,845787309;0,007123634;0,011803627;0,041698535
2015;1;0,899509772;1,887053101;1,346724477;0,244062179;0,413675016;0,246267803;0,144392966;0,349049278;0,742542381;2,698798005;87,74010223;1;0,122598978;8,156674867;0,122598978;0,209097311;0,559257321;4,782981039;0,690628816;5,633234709;0,006906288;0,011778942;0,035515661
2014;0;1,537564131;2,660603126;2,16933072;1,335557511;0,413675016;0,246054484;0,119019818;0,287713333;0,460971668;0,573162134;81,9278515;0,946525663;0,134436025;7,438482362;0,127247148;0,263063176;0,818406105;-6,92098382;-0,823734231;-6,4734986;-0,008702714;-0,017029391;-0,031903775
2013;0;2,58789332;3,496340376;3,848290693;2,15112165;0,5717328;0,247685464;0,10607556;0,185533452;0,259855629;0,301558073;86,67807153;1;0,133219285;7,506420725;0,133219285;0,311065813;0,814681201;-13,37374202;-1,418627174;-10,64881242;-0,014186272;-0,033124815;-0,034752422
2012;0;2,774674721;3,465551873;4,513004231;2,267129805;0,576584024;0,214670004;0,090894709;0,157643475;0,221581888;0,240975016;86,96055308;1;0,130394469;7,669036929;0,130394469;0,307958312;0,783734509;-24,5811131;-2,234293127;-17,1348765;-0,022342931;-0,052768276;-0,054467295
2011;0;0,13075153;0,234232091;-8,735468569;0,033585909;0,356578136;0,207407023;0,133450213;0,374252371;-0,114475828;2,610080175;96,22101754;1;0,037789825;26,46214979;0,037789825;0,058732578;0,024823703;-29,91249848;-3,991829295;-105,6323847;-0,039918293;-0,062040622;0,03424258
2018;1;0,477922929;0,734281874;-0,153202722;0,188547021;0,323786045;1,131008551;0,764803766;2,362065254;-6,527299171;9,198881485;72,17515684;1;0,278248432;3,593910644;0,278248432;0,411479872;0,631011692;2,90665679;2,22302206;7,989342643;0,022230221;0,032874537;-0,189726185
2017;1;0,375397131;0,551667378;-0,243625097;0,093693489;0,340385328;1,721398961;1,135460011;3,335807738;-4,104667426;19,64124;98,75468462;1;0,012453154;80,30094378;0,012453154;0,018879437;0,020183005;8,957263421;10,17061442;816,7099371;0,101706144;0,154190239;-0,367665874
2016;1;0,413588841;0,678615624;-0,146089194;0,042351718;0,339740633;1,668075619;1,101362551;3,241774586;-6,845133259;51,94402885;82,14438809;1;0,178556119;5,600480147;0,178556119;0,2704333;0,356657286;7,525448533;8,288247196;46,41816388;0,082882472;0,125530172;-0,51512698
2015;1;0,590665965;0,969163363;-0,012803995;0,060484511;0,339740633;1,27866699;0,844251857;2,484989353;-78,10062604;39,81780818;55,49067931;0,899001211;0,382751896;2,612658515;0,344094418;0,521150377;0,981583215;4,692489605;3,961643062;11,5132442;0,04406716;0,060001316;-3,664863759
